capID,code,trapper,site,day,date,trap,trap.type,species,age,sex,breed,recap,left.tag,right.tag,clipped,total.wt,bag.wt,body.lgth,tail.lgth,comments,catnum,indID,tail.ratio,weight
613,HICORN-2-B,CHT,HICORN,2,2017-08-16,A1,S,PEMA,A,M,T,N,744,NA,NA,53,40,65,60,possible recap? Hole in ear,NA,744,0.923076923076923,13
614,HICORN-2-B,CHT,HICORN,2,2017-08-16,A2,L,PEMA,A,M,T,N,743,NA,NA,65,47,92,65,NA,NA,743993,0.706521739130435,18
615,HICORN-2-B,CHT,HICORN,2,2017-08-16,A3,S,PEMA,A,F,N,Y,981,NA,NA,60,40,73,65,NA,NA,981,0.89041095890411,20
616,HICORN-2-B,CHT,HICORN,2,2017-08-16,A4,L,PEMA,A,M,T,Y,989,NA,NA,62,41,94,67,NA,NA,989,0.712765957446808,21
617,HICORN-2-B,CHT,HICORN,2,2017-08-16,A6,L,PEMA,A,M,T,N,977,NA,NA,59,41,86,74,NA,NA,977,0.86046511627907,18
618,HICORN-2-B,CHT,HICORN,2,2017-08-16,A7,S,PEMA,A,M,T,N,888,NA,NA,55,37,72,70,NA,NA,888,0.972222222222222,18
619,HICORN-2-B,CHT,HICORN,2,2017-08-16,A8,L,PEMA,A,F,P,N,954,NA,NA,54,38,73,71,NA,NA,954,0.972602739726027,16
620,HICORN-2-B,CHT,HICORN,2,2017-08-16,B9,L,PEMA,A,M,T,Y,982,NA,NA,56,42,80,68,NA,NA,982,0.85,14
621,HICORN-2-B,CHT,HICORN,2,2017-08-16,B7,L,PEMA,A,F,P,N,972,NA,NA,58,37,81,71,NA,NA,972,0.876543209876543,21
622,HICORN-2-B,CHT,HICORN,2,2017-08-16,B5,L,PEMA,A,M,T,Y,962,NA,NA,49,38,70,65,NA,NA,962,0.928571428571429,11
623,HICORN-2-B,CHT,HICORN,2,2017-08-16,B4,S,PEMA,A,F,N,Y,970,NA,NA,55,36,80,60,NA,NA,970,0.75,19
624,HICORN-2-B,CHT,HICORN,2,2017-08-16,B2,S,PEMA,A,M,T,Y,992,NA,NA,48,34,72,68,NA,NA,992,0.944444444444444,14
625,HICORN-2-B,CHT,HICORN,2,2017-08-16,C2,L,PEMA,A,F,N,N,964,NA,NA,53,38,80,66,NA,NA,964,0.825,15
626,HICORN-2-B,CHT,HICORN,2,2017-08-16,C3,S,PEMA,J,F,N,N,879,NA,NA,50,36,69,58,NA,NA,879,0.840579710144927,14
627,HICORN-2-B,CHT,HICORN,2,2017-08-16,C8,L,PEMA,A,F,P,Y,885,NA,NA,52,35,90,70,NA,NA,885,0.777777777777778,17
628,HICORN-2-B,CHT,HICORN,2,2017-08-16,C9,S,PEMA,A,F,P,Y,50,NA,NA,54,38,78,66,NA,NA,050,0.846153846153846,16
629,HICORN-2-B,CHT,HICORN,2,2017-08-16,D7,L,PEMA,A,M,T,Y,978,NA,NA,49,37,79,70,NA,NA,978,0.886075949367089,12
630,HICORN-2-B,CHT,HICORN,2,2017-08-16,D1,L,PEMA,A,M,T,Y,960,NA,NA,NA,NA,76,73,escaped,NA,960,0.960526315789474,NA
631,HICORN-3-A,KAT,HICORN,3,2017-08-17,A1,S,PEMA,A,M,T,Y,743,993,NA,49,31,84,69,bad left tag; tagged right ear,NA,743993,0.821428571428571,18
632,HICORN-3-A,KAT,HICORN,3,2017-08-17,A2,L,PEMA,A,M,T,Y,989,NA,NA,51,30,84,71,NA,NA,989,0.845238095238095,21
633,HICORN-3-A,KAT,HICORN,3,2017-08-17,A3,S,PEMA,A,F,P,Y,981,NA,NA,48,30,84,68,not doing great (heat stroke and/or spinal injury); later died,KING-163,981,0.80952380952381,18
634,HICORN-3-A,KAT,HICORN,3,2017-08-17,A4,L,PEMA,S,F,N,N,968,NA,NA,41,33,60,55,tiny grey mouse,NA,968,0.916666666666667,8
635,HICORN-3-A,KAT,HICORN,3,2017-08-17,A6,L,PEMA,A,M,T,Y,977,NA,NA,47,30,80,73,NA,NA,977,0.9125,17
636,HICORN-3-A,KAT,HICORN,3,2017-08-17,A8,L,PEMA,A,M,T,Y,888,NA,NA,47,30,80,72,NA,NA,888,0.9,17
637,HICORN-3-A,KAT,HICORN,3,2017-08-17,A10,L,PEMA,A,M,T,Y,982,NA,NA,49,30,80,71,NA,NA,982,0.8875,19
638,HICORN-3-A,KAT,HICORN,3,2017-08-17,B6,S,PEMA,A,F,P,N,955,NA,NA,44,30,74,66,NA,NA,955,0.891891891891892,14
639,HICORN-3-A,KAT,HICORN,3,2017-08-17,B5,L,PEMA,A,M,T,Y,962,NA,NA,45,30,81,68,NA,NA,962,0.839506172839506,15
640,HICORN-3-A,KAT,HICORN,3,2017-08-17,B4,S,PEMA,A,M,T,Y,744,NA,NA,45,30,79,65,huge testicles,NA,744,0.822784810126582,15
641,HICORN-3-A,KAT,HICORN,3,2017-08-17,C2,L,PEMA,A,F,P,Y,970,NA,NA,45,30,80,70,NA,NA,970,0.875,15
642,HICORN-3-A,KAT,HICORN,3,2017-08-17,C6,L,PEMA,A,M,N,Y,959,NA,NA,47,30,85,63,maybe regressed,NA,959,0.741176470588235,17
643,HICORN-3-A,KAT,HICORN,3,2017-08-17,D7,L,PEMA,A,M,T,Y,978,NA,NA,45,30,75,71,NA,NA,978,0.946666666666667,15
644,HICORN-3-A,KAT,HICORN,3,2017-08-17,D5,L,PEMA,A,F,P,Y,972,NA,NA,56,31,82,73,NA,NA,972,0.890243902439024,25
645,HICORN-3-A,KAT,HICORN,3,2017-08-17,D1,L,PEMA,A,F,P,Y,964,NA,NA,45,30,77,64,early pregnancy,NA,964,0.831168831168831,15
646,HICORN-3-A,KAT,HICORN,3,2017-08-17,E1,S,PEMA,A,M,T,Y,997,NA,NA,49,30,90,85,NA,NA,997,0.944444444444444,19
647,HICORN-3-A,KAT,HICORN,3,2017-08-17,E2,L,PEMA,A,M,T,Y,992,NA,NA,44,30,71,66,slightly grey pelage,NA,992,0.929577464788732,14
648,HICORN-3-A,KAT,HICORN,3,2017-08-17,E4,L,PEMA,A,M,T,Y,899,NA,NA,49,30,81,64,NA,NA,899,0.790123456790123,19
649,HICORN-3-A,KAT,HICORN,3,2017-08-17,E8,L,PEMA,A,F,P,Y,967,NA,NA,49,31,83,71,NA,NA,967,0.855421686746988,18
650,HICORN-3-A,KAT,HICORN,3,2017-08-17,F6,S,PEMA,A,M,T,Y,877,NA,NA,12,NA,78,69,dead on arrival,KING-167,877,0.884615384615385,NA
651,HICORN-3-A,KAT,HICORN,3,2017-08-17,F5,L,PEMA,A,F,P,N,983,NA,NA,41,30,65,59,SA pelage but red vulva,NA,983,0.907692307692308,11
652,HICORN-3-A,KAT,HICORN,3,2017-08-17,F3,L,PEMA,A,F,P,N,994,NA,NA,47,30,80,74,NA,NA,994,0.925,17
653,HICORN-3-A,KAT,HICORN,3,2017-08-17,H5,L,PEMA,A,F,P,N,NA,NA,NA,47,31,84,72,heatstroke - died after care,KING-166,KING-166,0.857142857142857,16
654,HICORN-3-A,KAT,HICORN,3,2017-08-17,F1,L,PEMA,A,M,T,N,980,NA,NA,52,30,87,72,NA,NA,980,0.827586206896552,22
655,HICORN-3-A,KAT,HICORN,3,2017-08-17,G1,S,PEMA,A,M,T,Y,884,NA,NA,45,30,75,65,NA,NA,884,0.866666666666667,15
656,HICORN-3-A,KAT,HICORN,3,2017-08-17,G3,S,PEMA,A,F,P,Y,979,NA,NA,59,30,82,71,NA,NA,979,0.865853658536585,29
657,HICORN-3-B,CHT,HICORN,3,2017-08-17,J1,L,PEMA,A,F,P,N,969,732,NA,55,41,71,68,messed up left ear tag,NA,969732,0.957746478873239,14
658,HICORN-3-B,CHT,HICORN,3,2017-08-17,J2,S,PEMA,A,M,T,Y,381,NA,NA,50,34,83,65,NA,NA,381,0.783132530120482,16
659,HICORN-3-B,CHT,HICORN,3,2017-08-17,J5,L,PEMA,A,F,P,Y,726,NA,NA,59,36,83,79,NA,NA,726,0.951807228915663,23
660,HICORN-3-B,CHT,HICORN,3,2017-08-17,J6,S,PEMA,A,M,T,Y,291,NA,NA,55,34,90,80,NA,NA,291,0.888888888888889,21
661,HICORN-3-B,CHT,HICORN,3,2017-08-17,J7,L,PEMA,A,F,P,N,733,NA,NA,62,36,91,80,NA,NA,733,0.879120879120879,26
662,HICORN-3-B,CHT,HICORN,3,2017-08-17,J9,L,PEMA,A,F,P,Y,749,13,NA,61,39,83,75,2 tags,NA,749013,0.903614457831325,22
663,HICORN-3-B,CHT,HICORN,3,2017-08-17,I10,L,PEMA,A,F,P,Y,750,269,NA,56,39,88,71,2 tags,NA,750269,0.806818181818182,17
664,HICORN-3-B,CHT,HICORN,3,2017-08-17,I4,L,PEMA,A,M,T,Y,730,988,NA,55,38,78,65,2 tags,NA,730988,0.833333333333333,17
665,HICORN-3-B,CHT,HICORN,3,2017-08-17,I3,S,PEMA,A,F,P,Y,986,NA,NA,51,35,80,69,NA,NA,986,0.8625,16
666,HICORN-3-B,CHT,HICORN,3,2017-08-17,I2,L,PEMA,A,M,T,N,0,NA,NA,49,39,78,66,NA,NA,000,0.846153846153846,10
667,HICORN-3-B,CHT,HICORN,3,2017-08-17,I1,S,PEMA,S,F,N,Y,179,NA,NA,46,37,67,64,NA,NA,179,0.955223880597015,9
668,HICORN-3-B,CHT,HICORN,3,2017-08-17,H1,L,PEMA,A,M,T,Y,746,NA,NA,53,34,81,66,tag may say 756; illegible,NA,746,0.814814814814815,19
669,HICORN-3-B,CHT,HICORN,3,2017-08-17,H2,S,PEMA,A,M,T,Y,747,NA,NA,46,36,79,68,NA,NA,747,0.860759493670886,10
670,HICORN-3-B,CHT,HICORN,3,2017-08-17,H3,L,PEMA,A,F,P,Y,966,NA,NA,54,37,90,70,NA,NA,966,0.777777777777778,17
671,HICORN-3-B,CHT,HICORN,3,2017-08-17,H4,S,PEMA,A,F,P,N,181,NA,NA,57,35,93,70,NA,NA,181,0.752688172043011,22
672,HICORN-3-B,CHT,HICORN,3,2017-08-17,G10,L,PEMA,A,M,T,Y,895,NA,NA,50,36,83,69,NA,NA,895,0.831325301204819,14
673,HICORN-3-B,CHT,HICORN,3,2017-08-17,G9,S,PEMA,A,M,T,Y,953,NA,NA,48,36,79,72,NA,NA,953,0.911392405063291,12
674,HICORN-3-B,CHT,HICORN,3,2017-08-17,G7,S,PEMA,S,M,T,Y,958,NA,NA,48,37,71,66,NA,NA,958,0.929577464788732,11
675,HICORN-3-B,CHT,HICORN,3,2017-08-17,G4,L,PEMA,S,F,P,N,728,NA,NA,46,36,72,56,NA,NA,728,0.777777777777778,10
676,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,A8,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,A9,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,A10,S,PEBO,J,F,N,N,202,NA,NA,58,40,82,96,NA,NA,202,1.17073170731707,18
679,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,B9,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,B8,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,C4,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,C7,L,PEMA,A,M,T,N,88,NA,NA,62,44,65,76,NA,NA,088,1.16923076923077,18
683,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,C8,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,D9,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,D7,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,D6,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,E1,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,F2,L,PEMA,A,F,P,N,485,NA,NA,56,42,71,69,NA,NA,485,0.971830985915493,14
689,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,F5,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,F3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,H8,L,PEMA,J,M,N,N,425,NA,NA,56,44,55,61,NA,NA,425,1.10909090909091,12
692,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,G9,L,PEMA,A,F,P,N,407,NA,NA,63,44,71,72,NA,NA,407,1.01408450704225,19
693,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,I5,L,PEMA,A,M,T,N,483,NA,NA,59,44,66,69,NA,NA,483,1.04545454545455,15
694,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,J4,S,PEMA,A,F,P,N,860,NA,NA,66,48,71,65,NA,NA,860,0.915492957746479,18
695,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,J5,S,PEMA,A,F,L,N,411,NA,NA,69,45,82,77,NA,NA,411,0.939024390243902,24
696,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,D5,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,HICOWS-1-A,JMP MJH,HICOWS,1,2017-08-23,D3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,J4,S,PEMA,A,M,T,N,121,NA,NA,60,45,72,65,NA,NA,121,0.902777777777778,15
699,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,J5,S,PEMA,A,F,P,Y,860,NA,NA,63,44,71,66,NA,NA,860,0.929577464788732,19
700,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,I4,S,PEMA,A,F,P,Y,485,NA,NA,61,48,72,71,NA,NA,485,0.986111111111111,13
701,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,I8,S,PEMA,A,F,P,Y,407,NA,NA,64,45,71,76,NA,NA,407,1.07042253521127,19
702,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,J8,S,PEMA,A,F,P,Y,411,NA,NA,65,45,82,78,NA,NA,411,0.951219512195122,20
703,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,H5,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,H8,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,F2,L,PEMA,A,M,T,Y,483,NA,NA,56,40,82,69,measurements good,NA,483,0.841463414634146,16
706,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,F8,L,PEMA,A,M,T,N,85,NA,NA,61,41,75,70,NA,NA,085,0.933333333333333,20
707,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,C4,S,PEMA,A,M,T,N,102,NA,NA,61,42,81,71,NA,NA,102,0.876543209876543,19
708,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,C5,L,PEMA,A,F,P,Y,88,NA,NA,60,43,83,79,NA,NA,088,0.951807228915663,17
709,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,B1,S,PEMA,A,F,P,N,481,NA,NA,68,43,85,73,NA,NA,481,0.858823529411765,25
710,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,B3,S,PEBO,A,M,N,N,350,NA,NA,63,41,79,95,NA,NA,350,1.20253164556962,22
711,HICOWS-2-A,JMP MJH,HICOWS,2,2017-08-24,B2,L,PEMA,A,M,N,N,482,NA,NA,57,43,69,62,NA,NA,482,0.898550724637681,14
712,HICOWS-3-A,MJH,HICOWS,3,2017-08-25,J10,S,PEMA,A,F,P,Y,411,NA,NA,52,34,75,72,NA,NA,411,0.96,18
713,HICOWS-3-A,MJH,HICOWS,3,2017-08-25,J5,S,PEMA,A,F,P,Y,407,NA,NA,51,35,76,71,NA,NA,407,0.934210526315789,16
714,HICOWS-3-A,MJH,HICOWS,3,2017-08-25,G1,L,PEMA,S,F,N,Y,485,NA,NA,49,34,72,66,small; grey,NA,485,0.916666666666667,15
715,HICOWS-3-A,MJH,HICOWS,3,2017-08-25,F1,S,SPRU,A,M,T,Y,NA,NA,NA,45,34,NA,NA,escaped; mouse,NA,NA,NA,11
716,HICOWS-3-A,MJH,HICOWS,3,2017-08-25,J3,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bad trap,NA,NA,NA,NA
717,HICOWS-3-A,MJH,HICOWS,3,2017-08-25,D4,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,HICOWS-3-A,MJH,HICOWS,3,2017-08-25,B3,S,PEMA,A,F,P,Y,481,NA,NA,58,33,81,65,NA,NA,481,0.802469135802469,25
719,HICOWS-3-A,MJH,HICOWS,3,2017-08-25,A4,S,PEMA,A,M,T,N,651,NA,NA,61,43,88,62,part of tail cut off; possibly PEBO,NA,651,0.704545454545455,18
720,HICOWS-3-B,JMP,HICOWS,3,2017-08-25,C7,L,PEMA,A,M,T,Y,102,NA,NA,61,43,76,71,NA,NA,102,0.934210526315789,18
721,HICOWS-3-B,JMP,HICOWS,3,2017-08-25,C9,L,PETR,A,F,P,N,57,NA,NA,59,41,84,87,NA,NA,057,1.03571428571429,18
722,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,F10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beetles,NA,NA,NA,NA
723,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,G10,S,TASE,A,M,T,N,463,NA,NA,110,30,NA,NA,very red sides,NA,463,NA,80
724,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,J10,L,PEMA,A,F,P,N,253,NA,NA,46,30,75,63,NA,NA,253,0.84,16
725,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,I9,S,PEMA,S,F,N,N,266,NA,NA,42,29,60,64,NA,NA,266,1.06666666666667,13
726,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,D9,S,PEMA,A,M,T,N,471,NA,NA,51,30,75,67,NA,NA,471,0.893333333333333,21
727,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,C9,L,PEMA,A,M,T,N,NA,251,NA,56,30,80,75,left ear damaged; tagged right ear only (later tagged 251),NA,251,0.9375,26
728,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,B9,S,SPRU,A,MD,MD,N,NA,NA,NA,NA,NA,NA,NA,escaped,NA,NA,NA,NA
729,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,A9,L,PEMA,A,F,P,N,461,NA,NA,47,32,75,66,NA,NA,461,0.88,15
730,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,D8,L,PEMA,A,M,T,N,270,NA,NA,57,30,75,68,NA,NA,270,0.906666666666667,27
731,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,G8,S,PEMA,A,M,T,N,271,NA,NA,54,30,80,85,smooth incisors,NA,271,1.0625,24
732,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,J8,L,SPRU,MD,MD,MD,N,NA,NA,NA,NA,NA,NA,NA,escaped,NA,NA,NA,NA
733,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,E7,L,PEMA,A,M,T,N,267,NA,NA,47,30,75,70,broken right front leg,NA,267,0.933333333333333,17
734,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,B7,S,PEMA,A,M,T,N,NA,NA,NA,NA,NA,NA,NA,dead in trap,KING-059,KING-059,NA,NA
735,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,A7,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,door broken,NA,NA,NA,NA
736,HIDODD-1-A,HEM,HIDODD,1,2017-07-25,B6,L,PEMA,A,F,P,N,272,NA,NA,45,30,72,70,NA,NA,272,0.972222222222222,15
737,HIDODD-1-B,AMM,HIDODD,1,2017-07-25,F1,S,SPRU,MD,MD,MD,N,NA,NA,NA,NA,NA,NA,NA,escaped; zipper on bag broke,NA,NA,NA,NA
738,HIDODD-1-B,AMM,HIDODD,1,2017-07-25,J1,L,PEMA,S,M,T,N,356,NA,NA,47,32,78,63,NA,NA,356,0.807692307692308,15
739,HIDODD-1-B,AMM,HIDODD,1,2017-07-25,F2,L,PEMA,S,M,T,N,351,NA,NA,46,33,81,64,NA,NA,351,0.790123456790123,13
740,HIDODD-1-B,AMM,HIDODD,1,2017-07-25,E2,S,PEMA,A,F,P,N,145,NA,NA,57,33,97,78,large,NA,145,0.804123711340206,24
741,HIDODD-1-B,AMM,HIDODD,1,2017-07-25,D2,L,PEMA,A,F,P,N,133,NA,NA,49,34,80,64,NA,NA,133,0.8,15
742,HIDODD-1-B,AMM,HIDODD,1,2017-07-25,C3,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,HIDODD-1-B,AMM,HIDODD,1,2017-07-25,J3,L,PEMA,A,M,T,N,369,NA,NA,56,34,86,72,NA,NA,369,0.837209302325581,22
744,HIDODD-1-B,AMM,HIDODD,1,2017-07-25,C4,S,PEMA,A,M,T,N,139,NA,NA,50,33,86,78,very scrotal,NA,139,0.906976744186046,17
745,HIDODD-1-B,AMM,HIDODD,1,2017-07-25,C5,L,PEMA,A,M,T,N,371,NA,NA,54,34,85,59,NA,NA,371,0.694117647058824,20
746,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,I6,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,C6,S,PEMA,S,F,P,Y,272,NA,NA,50,34,70,68,NA,NA,272,0.971428571428571,16
748,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,G2,S,PEMA,A,M,T,Y,356,NA,NA,48,33,77,63,NA,NA,356,0.818181818181818,15
749,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,J3,L,PEMA,A,F,L,Y,369,NA,NA,50,33,86,71,nipples were very apparent,NA,369,0.825581395348837,17
750,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,B1,S,PEMA,A,F,L,N,128,NA,NA,62,37,86,82,NA,NA,128,0.953488372093023,25
751,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,E4,S,PEMA,S,M,T,N,353,NA,NA,49,35,71,56,NA,NA,353,0.788732394366197,14
752,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,D2,L,PEMA,A,F,P,N,137,NA,NA,51,35,85,63,NA,NA,137,0.741176470588235,16
753,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,F2,L,PEMA,A,F,P,Y,145,NA,NA,59,34,NA,78,body lenth in the 90s; very pregnant,NA,145,NA,25
754,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,J6,L,PEMA,S,M,T,N,141,NA,NA,49,35,80,65,NA,NA,141,0.8125,14
755,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,E3,L,SPRU,MD,MD,MD,N,NA,NA,NA,56,35,NA,NA,escaped,NA,NA,NA,21
756,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,J1,L,PEMA,A,M,T,N,146,NA,NA,49,33,81,68,NA,NA,146,0.839506172839506,16
757,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,A4,S,PEMA,A,M,T,N,375,NA,NA,54,34,85,62,NA,NA,375,0.729411764705882,20
758,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,F1,S,PEMA,J,M,N,Y,351,NA,NA,45,33,79,64,NA,NA,351,0.810126582278481,12
759,HIDODD-2-A,AMM,HIDODD,2,2017-07-26,C3,L,PEMA,A,F,P,Y,133,NA,NA,53,34,77,65,NA,NA,133,0.844155844155844,19
760,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,B10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beetles,NA,NA,NA,NA
761,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,C10,S,TASE,A,F,L,N,472,NA,NA,95,14,NA,NA,NA,NA,472,NA,81
762,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,D10,L,PEMA,A,M,T,Y,471,NA,NA,38,16,75,70,NA,NA,471,0.933333333333333,22
763,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,A9,L,PEMA,A,F,P,Y,461,NA,NA,31,15,70,67,NA,NA,461,0.957142857142857,16
764,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,A7,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,A8,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beetles,NA,NA,NA,NA
766,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,D9,S,PEMA,A,M,T,Y,270,NA,NA,31,15,70,76,NA,NA,270,1.08571428571429,16
767,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,E10,S,PEMA,A,F,P,N,265,NA,NA,33,16,75,70,NA,NA,265,0.933333333333333,17
768,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,A2,S,PEMA,A,M,T,N,274,NA,NA,39,23,75,71,NA,NA,274,0.946666666666667,16
769,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,G10,S,TASE,A,MD,MD,Y,463,NA,NA,88,17,NA,NA,white spot behind ears; same as yesterday,NA,463,NA,71
770,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,J10,L,PEMA,A,M,T,Y,371,NA,NA,36,18,80,62,NA,NA,371,0.775,18
771,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,I9,S,PEMA,A,F,P,N,469,NA,NA,39,16,75,73,NA,NA,469,0.973333333333333,23
772,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,H9,S,PEMA,A,M,T,Y,271,NA,NA,39,17,80,78,NA,NA,271,0.975,22
773,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,C9,L,PEMA,A,M,T,Y,NA,251,NA,35,15,80,75,right eared mouse from 25 Jul 2017,NA,251,0.9375,20
774,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,B8,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,beetles,NA,NA,NA,NA
